id_movimiento,tipo_movimiento,codigo,cantidad,fecha,comprobante,cliente_proveedor,retira_responsable
MOV-01902,Salida,02250152-678,1,2026-06-09,,LORENZATI RUETSCH Y  CIA S.A,MATIAS
MOV-01903,Salida,02250092-081,1,2026-06-09,,LORENZATI RUETSCH Y  CIA S.A,MATIAS
MOV-01904,Salida,02250209-667,1,2026-06-09,,LORENZATI RUETSCH Y  CIA S.A,MATIAS
MOV-01905,Salida,02250209-582,1,2026-06-09,Rº18892,LORENZATI RUETSCH Y  CIA S.A,MATIAS
MOV-01906,Salida,02250057-036,1,2026-06-09,Rº18885,LORENZATI RUETSCH Y  CIA S.A,MATIAS
MOV-01907,Salida,02250193-591,1,2026-06-09,Rº18888,LORENZATI RUETSCH Y  CIA S.A,MATIAS
MOV-01908,Salida,02250193-558,1,2026-06-09,,LORENZATI RUETSCH Y  CIA S.A,MATIAS
MOV-01909,Salida,02250196-470,1,2026-06-10,Rº18893,PLASTICOS BOULEVARES S.R.L,CRISTIAN
MOV-01910,Salida,270008-586,1,2026-06-10,Rº18891,REFINERIA DEL CENTRO S.A,CRISTIAN
MOV-01911,Salida,408893,2,2026-06-10,,REFINERIA DEL CENTRO S.A,CRISTIAN
MOV-01912,Salida,250017-280,1,2026-06-10,,REFINERIA DEL CENTRO S.A,CRISTIAN
MOV-01913,Salida,ML5052,3,2026-06-10,R/I,MINERAR,DAVID
MOV-01914,Salida,ML1280,1,2026-06-10,,MINERAR,DAVID
MOV-01915,Salida,ML3349,1,2026-06-10,,MINERAR,DAVID
MOV-01916,Salida,AL19,1,2026-06-10,,MINERAR,DAVID
MOV-01917,Salida,40KVA,1,2026-06-10,,MINERAR,DAVID
MOV-01918,Salida,3063506,1,2026-06-10,R/I,AGROMETAL SOC. ANONIMA INDUSTRIAL,
MOV-01919,Salida,02250168-084,1,2026-06-10,R/I,FRIGORIFICO CORONEL MOLDE,DAVID
MOV-01920,Salida,02250218-885,1,2026-06-10,,FRIGORIFICO CORONEL MOLDE,DAVID
MOV-01921,Salida,02250168-053,1,2026-06-10,,FRIGORIFICO CORONEL MOLDE,DAVID
MOV-01922,Salida,250022-669,1,2026-06-10,,FRIGORIFICO CORONEL MOLDE,DAVID
MOV-01923,Salida,250022-669,1,2026-06-11,Rº18896,FUNDICION COLDEN S.A,CRISTIAN
MOV-01924,Salida,42582,1,2026-06-12,R/I,FUNDICION ARIENTE,DAVID
MOV-01925,Salida,270001-030,1,2026-06-12,,FUNDICION ARIENTE,DAVID
MOV-01926,Salida,02250100-042,1,2026-06-12,,FUNDICION ARIENTE,DAVID
MOV-01927,Salida,250025-526,1,2026-06-12,,FUNDICION ARIENTE,DAVID
MOV-01928,Salida,´000098,1,2026-06-12,,FUNDICION ARIENTE,DAVID
MOV-01929,Salida,LF3325,6,2026-06-12,Rº18897,ACEITERA GENERAL DEHEZA S.A,CRISTIAN
MOV-01930,Salida,02250057-036,1,2026-06-12,R/I,CORBLOCK,DIEGO
MOV-01931,Salida,250022-669,2,2026-06-16,Rº18900,AGROACEITUNERA S.A,CRISTIAN
MOV-01932,Salida,02250155-174,1,2026-06-16,R/I,EMPOLEX,DIEGO
MOV-01933,Salida,88290014-514,1,2026-06-16,,EMPOLEX,DIEGO
MOV-01934,Salida,250022-669,1,2026-06-16,Rº18901,LACTEOS LA RAMADA S.A,CLIENTE
MOV-01935,Salida,250034-116,2,2026-06-16,R/I,HIJOS DE SALVADOR MUÑOZ,DIEGO
MOV-01936,Salida,250025-525,1,2026-06-16,,HIJOS DE SALVADOR MUÑOZ,DIEGO
MOV-01937,Salida,040899RA,1,2026-06-16,,HIJOS DE SALVADOR MUÑOZ,DIEGO
MOV-01938,Salida,250042-862,1,2026-06-16,,HIJOS DE SALVADOR MUÑOZ,DIEGO
MOV-01939,Salida,250025-526,1,2026-06-16,,HIJOS DE SALVADOR MUÑOZ,DIEGO
MOV-01940,Salida,´000098,1,2026-06-16,,HIJOS DE SALVADOR MUÑOZ,DIEGO
MOV-01941,Salida,250032-482,1,2026-06-17,Rº18903,CUATRO ASES S. A,CRISTIAN
MOV-01942,Salida,02250215-617,1,2026-06-17,Rº18904,GERULA S.A,CRISTIAN
MOV-01943,Salida,250025-526,4,2026-06-18,,F2J Techplast,MATIAS
MOV-01944,Salida,270009-082,1,2026-06-18,,F2J Techplast,MATIAS
MOV-01945,Salida,270009-081,1,2026-06-18,,F2J Techplast,MATIAS
MOV-01946,Salida,`000098,4,2026-06-18,,F2J Techplast,MATIAS
MOV-01947,Salida,02250135-155,1,2026-06-18,,F2J Techplast,MATIAS
MOV-01948,Salida,250034-085,1,2026-06-18,,F2J Techplast,MATIAS
MOV-01949,Salida,02250145-897,1,2026-06-18,,F2J Techplast,MATIAS
MOV-01950,Salida,250022-670,1,2026-06-18,,F2J Techplast,MATIAS
MOV-01951,Salida,42988,1,2026-06-19,R/I,FUNDICION ARIENTE,DAVID
MOV-01952,Salida,88290014-485,1,2026-06-19,R/I,INFAS,DAVID
MOV-01953,Salida,88290014-484,1,2026-06-19,,INFAS,DAVID
MOV-01954,Salida,40649,4,2026-06-19,R°18907,INGERSOLL ARG S.A,MATIAS
MOV-01955,Salida,250022-669,1,2026-06-19,,INGERSOLL ARG S.A,MATIAS
MOV-01956,Salida,250005-185,1,2026-06-19,R/I,HIJOS DE SALVADOR MUÑOZ,DIEGO
MOV-01957,Salida,02250136-694,1,2026-06-19,,HIJOS DE SALVADOR MUÑOZ,DIEGO
MOV-01958,Salida,02250049-634,1,2026-06-19,,HIJOS DE SALVADOR MUÑOZ,DIEGO
MOV-01959,Salida,HAD20B,6,2026-06-18,R°18906,HIJOS DE SALVADOR MUÑOZ,MANUEL
MOV-01960,Salida,02250057-030,1,2026-06-22,R/I,CORBLOCK,HUGO
MOV-01961,Salida,02250139-995,1,2026-06-23,R°18910,METALURGICA ROMA S.A,CRISTIAN
MOV-01962,Salida,MR299,1,2026-06-23,R/I,MUNICIPALIDAD DE MALAGUEÑO,RENE
MOV-01963,Salida,C-70130,1,2026-06-23,,MUNICIPALIDAD DE MALAGUEÑO,RENE
MOV-01964,Salida,FF-02FI,1,2026-06-23,,MUNICIPALIDAD DE MALAGUEÑO,RENE
MOV-01965,Salida,MDH308,1,2026-06-23,,MUNICIPALIDAD DE MALAGUEÑO,RENE
MOV-01966,Salida,LF3349,1,2026-06-24,R/I,CLARO,PEDRO
MOV-01967,Salida,FF5052,1,2026-06-24,,CLARO,PEDRO
MOV-01968,Salida,FS1280,1,2026-06-24,,CLARO,PEDRO
MOV-01969,Salida,AF-1855,1,2026-06-24,,CLARO,PEDRO
MOV-01970,Salida,250025-526,1,2026-06-24,R°18912,CAPYC COOP LTAD,DAVID
MOV-01971,Salida,250025-526,1,2026-06-24,,CAPYC COOP LTAD,DAVID
MOV-01972,Salida,02250175-062,1,2026-06-24,,CAPYC COOP LTAD,DAVID
MOV-01973,Salida,02250175-063,1,2026-06-24,,CAPYC COOP LTAD,DAVID
MOV-01974,Salida,02250100-755,1,2026-06-24,,CAPYC COOP LTAD,DAVID
MOV-01975,Salida,02250100-756,1,2026-06-24,,CAPYC COOP LTAD,DAVID
MOV-01976,Salida,270009-102,1,2026-06-24,,CAPYC COOP LTAD,DAVID
MOV-01977,Salida,270009-103,1,2026-06-24,,CAPYC COOP LTAD,DAVID
MOV-01978,Salida,02250196-470,2,2026-06-24,,CAPYC COOP LTAD,DAVID
MOV-01979,Salida,02250194-972,1,2026-06-24,,CAPYC COOP LTAD,DAVID
MOV-01980,Salida,02250194-973,1,2026-06-24,,CAPYC COOP LTAD,DAVID
MOV-01981,Salida,02250215-617,1,2026-06-25,R°18913,PRODISMO S.R.L,MATIAS
MOV-01982,Salida,02250155-709,2,2026-06-25,,PRODISMO S.R.L,MATIAS
MOV-01983,Salida,02250152-670,1,2026-06-25,,PRODISMO S.R.L,MATIAS
MOV-01984,Salida,HAD-20B,2,2026-06-25,R/I,RENE,RENE
MOV-01985,Salida,02250105-553,1,2026-06-25,R°18914,VIALCAM S.A,CRISTIAN
MOV-01986,Salida,KX24,1,2026-06-26,R/I,BASE MAC,MATIAS
MOV-01987,Salida,´004060,2,2026-06-26,,BASE MAC,MATIAS
MOV-01988,Salida,02250215-617,1,2026-06-26,R°18915,CORBLOCK,CRISTIAN
MOV-01989,Salida,88290014-485,4,2026-06-26,R°18916,KATHE S.A,CRISTIAN
MOV-01990,Salida,02250152-669,1,2026-06-26,R/I,PRIMER PREMIO (TALLER),MATIAS
MOV-01991,Salida,8223054,1,2026-06-26,R°18918,VILLAREAL CARLOS MATIAS,CRISTIAN
MOV-01992,Salida,´045673,1,2026-06-29,R°18922,FUNDICION COLDEN S.A,MATIAS
MOV-01993,Salida,02250151-492,1,2026-06-29,R°18920,TRES EME S.A,MATIAS
MOV-01994,Salida,02250127-684,1,2026-06-29,,TRES EME S.A,MATIAS
MOV-01995,Salida,02250155-709,1,2026-06-29,,TRES EME S.A,MATIAS
MOV-01996,Salida,88290014-484,4,2026-06-29,R°18921,SERVAGROP HDO S.A,MATIAS
MOV-01997,Salida,02250127-684,2,2026-06-29,,SERVAGROP HDO S.A,MATIAS
MOV-01998,Salida,´042582,1,2026-06-29,R°18917,CANTERAS SAN AGUSTIN S.R.L,MATIAS
MOV-01999,Salida,02250078-031,1,2026-06-30,R/I,ABSING (TALLER),MATIAS
MOV-02000,Salida,250028-032,1,2026-06-30,,ABSING (TALLER),MATIAS
MOV-02001,Salida,WF2076,2,2026-07-02,R/I,FARGO,DAVID
MOV-02002,Salida,LF3325,5,2026-07-02,,FARGO,DAVID
MOV-02003,Salida,AF25278,2,2026-07-02,,FARGO,DAVID
MOV-02004,Salida,FS1006,2,2026-07-02,,FARGO,DAVID
MOV-02005,Salida,CC2848,11,2026-07-02,,FARGO,DAVID
MOV-02006,Salida,LF777,2,2026-07-02,,FARGO,DAVID
MOV-02007,Salida,FS1242,1,2026-07-02,,FARGO,DAVID
MOV-02008,Salida,FS1015,1,2026-07-02,,FARGO,DAVID
MOV-02009,Salida,FF202,2,2026-07-02,,FARGO,DAVID
MOV-02010,Salida,250032-482,1,2026-07-02,Rº18924,LUMETAL S.R.L,MATIAS
MOV-02011,Salida,02250127-684,2,2026-07-02,Rº18925,SERVAGROP HDO S.A,MATIAS
MOV-02012,Salida,KX268D,1,2026-07-02,R/I,FLOTA LOZ471,MATIAS
MOV-02013,Salida,OC988,1,2026-07-02,,FLOTA LOZ472,MATIAS
MOV-02014,Salida,FILTRO HAB,1,2026-07-02,,FLOTA LOZ473,MATIAS
MOV-02015,Salida,AA1127,1,2026-07-02,,FLOTA LOZ474,MATIAS
MOV-02016,Salida,FS1280,1,2026-07-03,R/I,CLARO,PEDRO
MOV-02017,Salida,LF3345,1,2026-07-03,,CLARO,PEDRO
MOV-02018,Salida,AF1855,1,2026-07-03,,CLARO,PEDRO
MOV-02019,Salida,FF5052,1,2026-07-03,,CLARO,PEDRO
MOV-02020,Salida,AL12,1,2026-07-03,R/I,AM CORDOBA IVECO,MATIAS
MOV-02021,Salida,KC440,1,2026-07-03,,AM CORDOBA IVECO,MATIAS
MOV-02022,Salida,KC637D,1,2026-07-03,,AM CORDOBA IVECO,MATIAS
MOV-02023,Salida,OC502,1,2026-07-03,,AM CORDOBA IVECO,MATIAS
MOV-02024,Salida,LXS261,1,2026-07-03,,AM CORDOBA IVECO,MATIAS
MOV-02025,Salida,LX1070,1,2026-07-03,,AM CORDOBA IVECO,MATIAS
MOV-02026,Salida,R90-30M,1,2026-07-03,R/I,AM CORDOBA ITM990,MATIAS
MOV-02027,Salida,OX174D,1,2026-07-03,,AM CORDOBA ITM991,MATIAS
MOV-02028,Salida,LXS261,1,2026-07-03,,AM CORDOBA ITM992,MATIAS
MOV-02029,Salida,AL12,1,2026-07-03,,AM CORDOBA ITM993,MATIAS
MOV-02030,Salida,KX67/2D,1,2026-07-03,,AM CORDOBA ITM994,MATIAS
MOV-02031,Salida,LX1070,1,2026-07-03,,AM CORDOBA ITM995,MATIAS
MOV-02032,Salida,250022-669,1,2026-07-03,Rº18926,MAXION MONTICH S.A,MATIAS
MOV-02033,Salida,02250218-885,1,2026-07-03,R/I,NEUMATICA DE AVANZADA,MANUEL
MOV-02034,Salida,250022-669,1,2026-07-03,,NEUMATICA DE AVANZADA,MANUEL
MOV-02035,Salida,02250193-571,1,2026-07-06,R/I,PROMA,DAVID
MOV-02036,Salida,02250193-593,1,2026-07-06,,PROMA,DAVID
MOV-02037,Salida,02250168-084,1,2026-07-06,,PROMA,DAVID
MOV-02038,Salida,02250193-535,2,2026-07-06,,PROMA,DAVID
MOV-02039,Salida,02250218-885,1,2026-07-06,,PROMA,DAVID
MOV-02040,Salida,02250168-053,1,2026-07-06,,PROMA,DAVID
MOV-02041,Salida,250022-669,1,2026-07-06,,PROMA,DAVID
MOV-02042,Salida,02250137-895,1,2026-07-03,R/I,CIA ALIMENTOS Y CEREALES,DIEGO
MOV-02043,Salida,250025-525,1,2026-07-03,,CIA ALIMENTOS Y CEREALES,DIEGO
MOV-02044,Salida,040899RA,1,2026-07-03,,CIA ALIMENTOS Y CEREALES,DIEGO
MOV-02045,Salida,ELECT. VAL 2 VIAS ABAJO,1,2026-07-03,,CIA ALIMENTOS Y CEREALES,DIEGO
MOV-02046,Salida,02250049-634,1,2026-07-03,,CIA ALIMENTOS Y CEREALES,DIEGO
MOV-02047,Salida,49905,1,2026-07-03,,CIA ALIMENTOS Y CEREALES,DIEGO
MOV-02048,Salida,270008-586,1,2026-07-03,,CIA ALIMENTOS Y CEREALES,DIEGO
MOV-02049,Salida,250022-669,1,2026-07-03,,CIA ALIMENTOS Y CEREALES,DIEGO
MOV-02050,Salida,MDH362/8,1,2026-07-06,R/I,MUNICIPALIDAD DE MALG. FRONTIER,MANUEL
MOV-02051,Salida,LF3000,1,2026-07-06,R/I,KLOCKNER,JUAN
MOV-02052,Salida,FS1280,1,2026-07-06,,KLOCKNER,JUAN
MOV-02053,Salida,WF2070,1,2026-07-06,,KLOCKNER,JUAN
MOV-02054,Salida,FF5052,1,2026-07-06,,KLOCKNER,JUAN
MOV-02055,Salida,FF5079,1,2026-07-06,,KLOCKNER,JUAN
MOV-02056,Salida,AF25571,1,2026-07-06,,KLOCKNER,JUAN
MOV-02057,Salida,AF25570,1,2026-07-06,,KLOCKNER,JUAN
MOV-02058,Salida,CC2848,1,2026-07-06,,KLOCKNER,JUAN
MOV-02059,Salida,CC2825,2,2026-07-06,,KLOCKNER,JUAN
MOV-02060,Salida,LF4054,1,2026-07-07,R/I,CANTERAS SAN NICOLAS,DAVID
MOV-02061,Salida,02250215-617,1,2026-07-07,,CANTERAS SAN NICOLAS,DAVID
MOV-02062,Salida,02250125-372,1,2026-07-07,,CANTERAS SAN NICOLAS,DAVID
MOV-02063,Salida,250022-669,1,2026-07-07,R°18927,SERVAGROP HDO S.A,MATIAS
MOV-02064,Salida,250034-116,1,2026-07-08,R°18930,PLASTICOS BOULEVARES S.R.L,CRISTIAN
MOV-02065,Salida,250042-862,1,2026-07-08,,PLASTICOS BOULEVARES S.R.L,CRISTIAN
MOV-02066,Salida,250022-669,1,2026-07-08,,PLASTICOS BOULEVARES S.R.L,CRISTIAN
MOV-02067,Salida,02250168-053,1,2026-07-08,R°18929,DI.MA.FLO,MATIAS
MOV-02068,Salida,02250168-084,1,2026-07-08,,DI.MA.FLO,MATIAS
MOV-02069,Salida,02250100-755,1,2026-07-13,R/I,Roggio Ferroindustrial,DAVID
MOV-02070,Salida,02250100-756,1,2026-07-13,,Roggio Ferroindustrial,DAVID
MOV-02071,Salida,250025-526,2,2026-07-13,,Roggio Ferroindustrial,DAVID
MOV-02072,Salida,270009-102 (EF-443),2,2026-07-13,,Roggio Ferroindustrial,DAVID
MOV-02073,Salida,270009-103 (EF-436),2,2026-07-13,,Roggio Ferroindustrial,DAVID
MOV-02074,Salida,KC182,1,2026-07-13,R/I,COMAR,MATIAS
MOV-02075,Salida,4954905-CMM,1,2026-07-13,R°18935,ACEITERA GENERAL DEHEZA S.A,MATIAS
MOV-02076,Salida,270002-709,1,2026-07-13,R°18933,BIOFARMA S.A,CRISTIAN
MOV-02077,Salida,191-2460-ONA,1,2026-07-13,R°18934,ACA BIO COOP. LIMITADA,CRISTIAN
MOV-02078,Salida,500004310732,1,2026-07-13,,ACA BIO COOP. LIMITADA,CRISTIAN
MOV-02079,Salida,02250218-885,1,2026-07-13,R°18932,F2J TECHPLAST S.A,CRISTIAN
MOV-02080,Salida,02250168-084,1,2026-07-13,,F2J TECHPLAST S.A,CRISTIAN
MOV-02081,Salida,02250168-053,1,2026-07-13,,F2J TECHPLAST S.A,CRISTIAN
MOV-02082,Salida,250022-669,1,2026-07-13,,F2J TECHPLAST S.A,CRISTIAN
MOV-02083,Salida,ML5052,3,2026-07-13,R/I,MINERAR,JUAN
MOV-02084,Salida,ML1280,1,2026-07-13,,MINERAR,JUAN
MOV-02085,Salida,ML3349,1,2026-07-13,,MINERAR,JUAN
MOV-02086,Salida,OC60,1,2026-07-13,,MINERAR,JUAN
MOV-02087,Salida,FILTROS 405158RA ?,1,2026-07-13,,MINERAR,JUAN
MOV-02088,Salida,02250215-617,1,2026-07-13,R/I,MANTENIMIENTOS SALERA,PEDRO
MOV-02089,Salida,02250155-709,1,2026-07-13,,MANTENIMIENTOS SALERA,PEDRO
MOV-02090,Salida,02250125-372,1,2026-07-13,,MANTENIMIENTOS SALERA,PEDRO
MOV-02091,Salida,250032-482,2,2026-07-13,,MANTENIMIENTOS SALERA,PEDRO
MOV-02092,Salida,HAD-20B,1,2026-07-13,R/I,CANTERA SAN NICOLAS,MANUEL
MOV-02093,Salida,02250155-175,1,2026-07-14,R°18936,TRANSP. GAS DEL NORTE S.A,MATIAS
MOV-02094,Salida,2183910,1,2026-07-14,R°18937,ATANOR S.C.A,MATIAS
MOV-02095,Salida,AH1136-FLE,1,2026-07-15,R/I,BOLSA DE CEREALES,DAVID
MOV-02096,Salida,LF3349-FLE,1,2026-07-15,,BOLSA DE CEREALES,DAVID
MOV-02097,Salida,FS1280-FLE,1,2026-07-15,,BOLSA DE CEREALES,DAVID
MOV-02098,Salida,FF5052-FLE,1,2026-07-15,,BOLSA DE CEREALES,DAVID
MOV-02099,Salida,CC2848,2,2026-07-15,,BOLSA DE CEREALES,DAVID
MOV-02100,Salida,250019-453,1,2026-07-16,R°18940,FRIGORIFICO GENERAL DEHEZA S.A,CRISTIAN
MOV-02101,Salida,02250125-372,1,2026-07-17,R°18942,COOPERATIVA ELEC. MIXTA DEL OESTE,MATIAS
MOV-02102,Salida,02250155-709,1,2026-07-17,,COOPERATIVA ELEC. MIXTA DEL OESTE,MATIAS
MOV-02103,Salida,02250215-617,1,2026-07-17,,COOPERATIVA ELEC. MIXTA DEL OESTE,MATIAS
MOV-02104,Salida,250032-482,2,2026-07-17,,COOPERATIVA ELEC. MIXTA DEL OESTE,MATIAS
MOV-02105,Salida,02250137-895,3,2026-07-17,R°18941,ANDRES N. BERTOTTO S.A.I.C,TACO
MOV-02106,Salida,250022-669,1,2026-07-17,,ANDRES N. BERTOTTO S.A.I.C,TACO
MOV-02107,Salida,KL582,1,2026-07-20,R/I,PEUGEOT YASMIN,MATIAS
MOV-02108,Salida,MDH201,1,2026-07-20,,PEUGEOT YASMIN,MATIAS
MOV-02109,Salida,LX1451,1,2026-07-20,,PEUGEOT YASMIN,MATIAS
MOV-02110,Salida,EF-436,1,2026-07-20,R/I,FRIGORIFICO CORONEL MOLDE,MATIAS
MOV-02111,Salida,EF-443,1,2026-07-20,,FRIGORIFICO CORONEL MOLDE,MATIAS
MOV-02112,Salida,250025-526,1,2026-07-20,,FRIGORIFICO CORONEL MOLDE,MATIAS
MOV-02113,Salida,´000098,1,2026-07-20,,FRIGORIFICO CORONEL MOLDE,MATIAS
MOV-02114,Salida,02250057-036,1,2026-07-20,,COTAHUA,MATIAS
MOV-02115,Salida,250022-669,15,2026-07-21,R°18947,FMRT,MATIAS
MOV-02116,Salida,250025-526,3,2026-07-21,,FMRT,MATIAS
MOV-02117,Salida,250034-085,3,2026-07-21,,FMRT,MATIAS
MOV-02118,Salida,02250145-897,2,2026-07-21,,FMRT,MATIAS
MOV-02119,Salida,02250048-734,3,2026-07-21,,FMRT,MATIAS
MOV-02120,Salida,405158RA,2,2026-07-21,,FMRT,MATIAS
MOV-02121,Salida,02250135-155,1,2026-07-21,,FMRT,MATIAS
MOV-02122,Salida,02250125-372,1,2026-07-21,,FMRT,MATIAS
MOV-02123,Salida,02250155-709,1,2026-07-21,,FMRT,MATIAS
MOV-02124,Salida,02250215-617,1,2026-07-21,,FMRT,MATIAS
MOV-02125,Salida,02250135-150,1,2026-07-21,,FMRT,MATIAS
MOV-02126,Salida,250034-122,1,2026-07-21,,FMRT,MATIAS
MOV-02127,Salida,250034-134,1,2026-07-21,,FMRT,MATIAS
MOV-02128,Salida,02250139-995,1,2026-07-21,,FMRT,MATIAS
MOV-02129,Salida,`001692,1,2026-07-21,,FMRT,MATIAS
MOV-02130,Salida,02250215-617,1,2026-07-21,R°18948,INGERSOLL ARG S.A,MATIAS
MOV-02131,Salida,250022-669,1,2026-07-21,,INGERSOLL ARG S.A,MATIAS
MOV-02132,Salida,250018-551,1,2026-07-21,R°18946,BIOFARMA S.A,MATIAS
MOV-02133,Salida,250018-008,1,2026-07-21,,BIOFARMA S.A,MATIAS
MOV-02134,Salida,´000751,1,2026-07-21,,BIOFARMA S.A,MATIAS
MOV-02135,Salida,400215,8,2026-07-21,R°18945,VOLKSWAGEN ARGENTINA S.A,MATIAS
MOV-02136,Salida,HD 932-2 X,1,2026-07-22,R/I,MUNI MALAGUEÑO,MATIAS
MOV-02137,Salida,250034-112,3,2026-07-22,R°18950,ESTRUCTURAS S.AC.I.C.I. YF,MATIAS
MOV-02138,Salida,02250078-031,1,2026-07-22,R°18949,ROMERO PABLO JAVIER,MATIAS
MOV-02139,Salida,250028-032,1,2026-07-22,,ROMERO PABLO JAVIER,MATIAS
MOV-02140,Salida,41992,1,2026-07-23,Rº18951,EMBOTELLADORA DEL ATLANTICO S.A,MAXI
MOV-02141,Salida,4360328S,1,2026-07-23,,EMBOTELLADORA DEL ATLANTICO S.A,MAXI
MOV-02142,Salida,02250193-595,1,2026-07-23,,EMBOTELLADORA DEL ATLANTICO S.A,MAXI
MOV-02143,Salida,02250193-573,1,2026-07-23,,EMBOTELLADORA DEL ATLANTICO S.A,MAXI
MOV-02144,Salida,ADC120-24,2,2026-07-23,R/I,CLARO,MATIAS
MOV-02145,Salida,FF5052,1,2026-07-23,R/I,CAMINO DE LAS SIERRAS,DIEGO
MOV-02146,Salida,250025-526,1,2026-07-24,R/I,MAXION MONTICH,MATIAS
MOV-02147,Salida,02250175-062,1,2026-07-24,,MAXION MONTICH,MATIAS
MOV-02148,Salida,02250175-063,1,2026-07-24,,MAXION MONTICH,MATIAS
MOV-02149,Salida,AA1288/1,1,2026-07-24,R/I,HILUX MANUEL,MATIAS
MOV-02150,Salida,FN953,1,2026-07-24,,HILUX MANUEL,MATIAS
MOV-02151,Salida,OC988,1,2026-07-24,,HILUX MANUEL,MATIAS
MOV-02152,Salida,LA1045,1,2026-07-24,,HILUX MANUEL,MATIAS
MOV-02153,Salida,6.4432.0,1,2026-07-24,R/I,MATEUCCI DESARROLLOS TERRA,DIEGO
MOV-02154,Salida,6.3792.2,1,2026-07-24,,MATEUCCI DESARROLLOS TERRA,DIEGO
MOV-02155,Salida,HF7535,1,2026-07-24,,MATEUCCI DESARROLLOS TERRA,DIEGO
MOV-02156,Salida,02250183-035,1,2026-07-24,R°18953,NOAL S.A,MATIAS
MOV-02157,Salida,02250100-042,1,2026-07-24,R/I,INDUSTRIAS LAM,DIEGO
MOV-02158,Salida,02250115-272,1,2026-07-24,,INDUSTRIAS LAM,DIEGO
MOV-02159,Salida,02250155-971,1,2026-07-24,,INDUSTRIAS LAM,DIEGO
MOV-02160,Salida,02250127-684,1,2026-07-24,,INDUSTRIAS LAM,DIEGO
MOV-02161,Salida,02250155-709,1,2026-07-24,,INDUSTRIAS LAM,DIEGO
MOV-02162,Salida,02250155-709,1,2026-07-24,,INDUSTRIAS LAM,DIEGO
MOV-02163,Salida,49905,1,2026-07-27,R/I,INDUSTRIAS LAM,DIEGO
MOV-02164,Salida,250032-482,1,2026-07-27,,INDUSTRIAS LAM,DIEGO
MOV-02165,Salida,FS1280,1,2026-07-27,R/I,CHEDIACK,MATIAS
MOV-02166,Salida,OC988,1,2026-07-27,,CHEDIACK,MATIAS
MOV-02167,Salida,270009-081,2,2026-07-27,R°18957,F2J TECHPLAST S.A,CRISTIAN
MOV-02168,Salida,270009-082,2,2026-07-27,,F2J TECHPLAST S.A,CRISTIAN
MOV-02169,Salida,250025-526,3,2026-07-27,,F2J TECHPLAST S.A,CRISTIAN
MOV-02170,Salida,02250137-895,1,2026-07-27,R/I,CAPYC,DIEGO
MOV-02171,Salida,250025-525,1,2026-07-27,,CAPYC,DIEGO
MOV-02172,Salida,040899RA,1,2026-07-27,,CAPYC,DIEGO
MOV-02173,Salida,02250196-470,1,2026-07-27,,CAPYC,DIEGO
MOV-02174,Salida,MR378,1,2026-07-28,R/I,INDUSPLAST,MATIAS
MOV-02175,Salida,MR378/S,1,2026-07-28,,INDUSPLAST,MATIAS
MOV-02176,Salida,LB916,1,2026-07-28,,INDUSPLAST,MATIAS
MOV-02177,Salida,KC83,1,2026-07-28,,INDUSPLAST,MATIAS
MOV-02178,Salida,OC501,1,2026-07-28,,INDUSPLAST,MATIAS
MOV-02179,Salida,MR378,1,2026-07-30,R/I,INDUSPLAST,MATIAS
MOV-02180,Salida,MR378/S,1,2026-07-30,,INDUSPLAST,MATIAS
MOV-02181,Salida,LB916,1,2026-07-30,,INDUSPLAST,MATIAS
MOV-02182,Salida,KC83,1,2026-07-30,,INDUSPLAST,MATIAS
MOV-02183,Salida,OC501,1,2026-07-30,,INDUSPLAST,MATIAS
MOV-02184,Salida,MR378,1,2026-07-31,R/I,INDUSPLAST,MATIAS
MOV-02185,Salida,MR378/S,1,2026-07-31,,INDUSPLAST,MATIAS
MOV-02186,Salida,OC988,1,2026-07-31,,INDUSPLAST,MATIAS
MOV-02187,Salida,KC83,1,2026-07-31,,INDUSPLAST,MATIAS
MOV-02188,Salida,OC501,1,2026-07-31,,INDUSPLAST,MATIAS
MOV-02189,Salida,´040146,2,2026-07-31,R°18961,PAGANINI COMBA HNOS Y CIA S.R.L,MATIAS
MOV-02190,Salida,02250125-372,1,2026-07-31,R°18963,WALTER OSCAR CALVO,MATIAS
MOV-02191,Salida,02250100-755,1,2026-07-31,R°18962,SERVAGROP HDO S.A,MATIAS
MOV-02192,Salida,250022-669,1,2026-08-03,R°18964,ANGEL ESTRADA Y COMPAÑIA S.A,MATIAS
MOV-02193,Salida,250028-036,1,2026-08-03,R/I,GAMISOL,DAVID
MOV-02194,Salida,02250043-291,1,2026-08-03,,GAMISOL,DAVID
MOV-02195,Salida,88290014-484,2,2026-08-03,R°18965,AGROIMPERIO S.R.L,CRISTIAN
MOV-02196,Salida,88290014-485,2,2026-08-03,,AGROIMPERIO S.R.L,CRISTIAN
MOV-02197,Salida,250034-122,1,2026-08-03,R°18966,METALURGICA ROMA,MATIAS
MOV-02198,Salida,250034-134,1,2026-08-03,,METALURGICA ROMA,MATIAS
MOV-02199,Salida,02250139-995,1,2026-08-03,,METALURGICA ROMA,MATIAS
MOV-02200,Salida,02250135-150,1,2026-08-03,,METALURGICA ROMA,MATIAS
MOV-02201,Salida,250022-669,6,2026-08-03,,METALURGICA ROMA,MATIAS
MOV-02202,Salida,KC83,1,2026-08-05,R/I,INDUSPLAST,MATIAS
